,id,Idade,Faixa idade,Genero,Estado onde mora,uf onde mora,Regiao onde mora,Regiao de origem,Mudou de Estado?,Nivel de Ensino,Área de Formação,Qual sua situação atual de trabalho?,Setor,Numero de Funcionarios,Gestor?,Cargo como Gestor,Cargo Atual,Nivel,Faixa salarial,Quanto tempo de experiência na área de dados você tem?,Quanto tempo de experiência na área de TI/Engenharia de Software você teve antes de começar a trabalhar na área de dados?,Você participou de entrevistas de emprego nos últimos 6 meses?,Você pretende mudar de emprego nos próximos 6 meses?,Ainda não conhecia o Data Hackers
2288,9jy569uyphflcpt5ug9jy56ydp6o0dr5,43,40-44,Masculino,Santa Catarina (SC),SC,Sul,Sul,1,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Somente Estudante (graduação),,,,,,,,,,,,0
2289,5srvz8ksmw1xaex5srvz85kirmpn3apt,41,40-44,Masculino,São Paulo (SP),SP,Sudeste,,0,Mestrado,Química / Física,Empreendedor ou Empregado (CNPJ),Finanças ou Bancos,de 6 a 10,0.0,,Cientista de Dados/Data Scientist,Sênior,de R$ 25.001/mês a R$ 30.000/mês,de 4 a 5 anos,de 2 a 3 anos,"Sim, fui aprovado mas decidi não mudar de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
2290,5spmld4jkln8ylv5spvdcmf4pv0phhad,28,25-29,Masculino,São Paulo (SP),SP,Sudeste,,0,Pós-graduação,Outras Engenharias,Empregado (CLT),Entretenimento ou Esportes,de 1001 a 3000,0.0,,Cientista de Dados/Data Scientist,Pleno,de R$ 12.001/mês a R$ 16.000/mês,de 2 a 3 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado e mudei de emprego","Estou em busca de oportunidades, mas apenas fora do Brasil",0
2291,5ry7z9nehxbcrthe3v5ry7dqnsy13zsv,28,25-29,Masculino,Paraná (PR),PR,Sul,,0,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 6 a 10,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Pleno,de R$ 2.001/mês a R$ 3000/mês,de 2 a 3 anos,Menos de 1 ano,"Sim, fiz entrevistas mas não fui aprovado",Estou em busca de oportunidades dentro ou fora do Brasil,0
2292,92vftotzpxm17njhjl92vftoxcynii48,21,17-21,Masculino,Rio de Janeiro (RJ),RJ,Sudeste,Nordeste,1,Estudante de Graduação,Outras Engenharias,Somente Estudante (graduação),,,,,,,,,,,,0
2293,5rpad5mafko5rpayoy17ulfjbtq0z0o0,28,25-29,Masculino,São Paulo (SP),SP,Sudeste,,0,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Setor Automotivo,Acima de 3000,0.0,,Engenheiro de Dados/Data Engineer,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,de 6 a 10 anos,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",0
2294,5rbwxed6dykaj9iolza5rbwxbocdb9rs,41,40-44,Masculino,São Paulo (SP),SP,Sudeste,,0,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,de 1001 a 3000,0.0,,Engenheiro de Dados/Data Engineer,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fiz entrevistas mas não fui aprovado",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
2295,5pu3as4yav9fiygds55punp0pxxv3bi4,27,25-29,Masculino,São Paulo (SP),SP,Sudeste,Sul,1,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Energia,de 11 a 50,0.0,,Desenvolvedor ou Engenheiro de Software,Sênior,de R$ 6.001/mês a R$ 8.000/mês,Menos de 1 ano,de 6 a 10 anos,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",0
2296,5p6v642xr4dcmj5p6vw6hx623ghfw2u7,32,30-34,Feminino,São Paulo (SP),SP,Sudeste,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 1 a 5,0.0,,Suporte Técnico,Pleno,de R$ 2.001/mês a R$ 3000/mês,de 4 a 5 anos,Menos de 1 ano,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Estou em busca de oportunidades, mas apenas fora do Brasil",0
2297,5p3ah9i27frqlv2tdf3dkv95p3ah9mi7,49,45-49,Masculino,Paraná (PR),PR,Sul,,0,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,0.0,,Cientista de Dados/Data Scientist,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,Mais de 10 anos,"Sim, fui aprovado mas decidi não mudar de emprego",Estou em busca de oportunidades dentro ou fora do Brasil,0
2298,8umsmndpaifg1x9em8umdsv5gb7v5e2q,48,45-49,Masculino,São Paulo (SP),SP,Sudeste,,0,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,"Desempregado, buscando recolocação",,,,,,,,,,,,0
2299,8q6ngfbfmj063ms60t8q6npnrvxt6umb,23,22-24,Feminino,São Paulo (SP),SP,Sudeste,,0,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional,Somente Estudante (graduação),,,,,,,,,,,,0
2300,5lgrw03hswb2v5lgreerku5xzj6x07c5,38,35-39,Masculino,São Paulo (SP),SP,Sudeste,,0,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Finanças ou Bancos,Acima de 3000,0.0,,Outro,Sênior,de R$ 4.001/mês a R$ 6.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",1
2301,5keaa2i2hqkvgo7mdvw5keard0136oox,38,35-39,Masculino,Minas Gerais (MG),MG,Sudeste,,0,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Indústria,de 51 a 100,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Júnior,de R$ 2.001/mês a R$ 3000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",1
2302,5jm8pce4urwxhk32km5i5jm8piug2371,45,45-49,Masculino,Minas Gerais (MG),MG,Sudeste,Sudeste,1,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 6 a 10 anos,de 6 a 10 anos,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
2303,5iqw0mj61l7xfeg03tbdv5iqw0mjyeti,30,30-34,Masculino,São Paulo (SP),SP,Sudeste,,0,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,de 1001 a 3000,0.0,,Engenheiro de Dados/Data Engineer,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 2 a 3 anos,de 6 a 10 anos,"Sim, fiz entrevistas mas não fui aprovado",Estou em busca de oportunidades dentro ou fora do Brasil,0
2304,5ifnjmnngy57d65nss155ifnj8f8hui6,30,30-34,Feminino,Pernambuco (PE),PE,Nordeste,,0,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 1001 a 3000,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado e mudei de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,1
2305,5hzmshfmmhf3x2np6ejgdj5hzmsh0u8j,25,25-29,Masculino,,,Norte,,0,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Varejo,Acima de 3000,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fiz entrevistas mas não fui aprovado",Estou em busca de oportunidades dentro ou fora do Brasil,1
2306,8jm9l4mbwka6nhxqp248jm9y657e8syf,42,40-44,Masculino,Paraíba (PB),PB,Nordeste,,0,Mestrado,Marketing / Publicidade / Comunicação / Jornalismo,Somente Estudante (pós-graduação),,,,,,,,,,,,1
2307,5hdfyae7l6iry256y5hdfyae7lcx39b4,38,35-39,Masculino,Minas Gerais (MG),MG,Sudeste,Sudeste,1,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Indústria,de 51 a 100,0.0,,Outras Engenharias (não inclui dev),Pleno,de R$ 4.001/mês a R$ 6.000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fiz entrevistas mas não fui aprovado",Estou em busca de oportunidades dentro ou fora do Brasil,0
2308,86j0bdago4k3sixe886j05zfiodv7mab,26,25-29,Masculino,São Paulo (SP),SP,Sudeste,,0,Graduação/Bacharelado,Outras Engenharias,Empreendedor ou Empregado (CNPJ),Finanças ou Bancos,de 51 a 100,0.0,,Engenheiro de Dados/Data Engineer,Pleno,de R$ 16.001/mês a R$ 20.000/mês,de 2 a 3 anos,de 1 a 2 anos,"Sim, fui aprovado e mudei de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
2309,5gkcf02anzz6ccda5gkcf1ztqnkdue5l,26,25-29,Masculino,Minas Gerais (MG),MG,Sudeste,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,Acima de 3000,0.0,,Engenheiro de Dados/Data Engineer,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,de 6 a 10 anos,"Sim, fui aprovado e mudei de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
2310,5gejj3j487c7y0xrrdsgnaj55gejj3j4,28,25-29,Masculino,São Paulo (SP),SP,Sudeste,,0,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 6 a 10,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Júnior,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,Menos de 1 ano,"Sim, fui aprovado e mudei de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",1
2311,5g59e0um2qvs3tg45g59e0xk9k3jd45i,28,25-29,Masculino,Rio de Janeiro (RJ),RJ,Sudeste,Nordeste,1,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Educação,de 101 a 500,0.0,,Analista de Sistemas/Analista de TI,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,de 2 a 3 anos,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",0
2312,5f618fbdu0pmthc7nl5f61vu5b2i7s7g,26,25-29,Masculino,Rio Grande do Sul (RS),RS,Sul,,0,Estudante de Graduação,Outras Engenharias,Empregado (CLT),Educação,de 1001 a 3000,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Júnior,de R$ 2.001/mês a R$ 3000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado e mudei de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",0
2313,862858n2u6ljt9xz86285mzy6k9u7hmz,33,30-34,Feminino,São Paulo (SP),SP,Sudeste,,0,Graduação/Bacharelado,Outras Engenharias,Desempregado e não estou buscando recolocação,,,,,,,,,,,,1
2314,5dsj3eyr45ss37t4m5dsj35tzbs8tdvw,28,25-29,Masculino,São Paulo (SP),SP,Sudeste,,0,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Indústria,de 1001 a 3000,0.0,,Analista de Negócios/Business Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,de 4 a 5 anos,"Sim, fui aprovado mas decidi não mudar de emprego",Estou em busca de oportunidades dentro ou fora do Brasil,0
2315,83ub5m1zaofp8yt584083uxzu9kf4ku6,28,25-29,Feminino,Minas Gerais (MG),MG,Sudeste,,0,Graduação/Bacharelado,Outras Engenharias,"Desempregado, buscando recolocação",,,,,,,,,,,,0
2316,5d13livnwu1qv45d131dfkjpqu0rc5h5,34,30-34,Masculino,Rio de Janeiro (RJ),RJ,Sudeste,,0,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Outro,de 11 a 50,0.0,,Outro,Sênior,de R$ 6.001/mês a R$ 8.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Estou em busca de oportunidades dentro ou fora do Brasil,0
2317,5cyjgro18l74iz9z5cyncwm6z70cvcf7,30,30-34,Masculino,São Paulo (SP),SP,Sudeste,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil (PJ),Área da Saúde,Acima de 3000,0.0,,Engenheiro de Dados/Data Engineer,Sênior,Acima de R$ 40.001/mês,de 6 a 10 anos,de 6 a 10 anos,"Sim, fui aprovado e mudei de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",0
2318,b0m2p2i2y16tz7lcbrbx2b0m7mcyc6l0,39,35-39,Masculino,Mato Grosso do Sul (MS),MS,Centro-oeste,Sudeste,1,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3000,0.0,,Engenheiro de Dados/Data Engineer,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,Mais de 10 anos,"Sim, fui aprovado e mudei de emprego","Estou em busca de oportunidades, mas apenas fora do Brasil",0
2319,5av27cxk2n8dyo5p5av2n29rivubke39,25,25-29,Masculino,São Paulo (SP),SP,Sudeste,,0,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Educação,Acima de 3000,0.0,,Analista de Dados/Data Analyst,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado e mudei de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",0
2320,5av0kpv3nbgcp4oblhd5zx5av0kpyykv,25,25-29,Masculino,São Paulo (SP),SP,Sudeste,,0,Mestrado,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Consultoria,de 101 a 500,0.0,,Analista de Negócios/Business Analyst,Sênior,de R$ 16.001/mês a R$ 20.000/mês,de 2 a 3 anos,de 1 a 2 anos,"Sim, fui aprovado e mudei de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",0
2321,59azh7jkytct1kibd8fzr59az0ng449x,32,30-34,Masculino,Bahia (BA),BA,Nordeste,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Imobiliário,Acima de 3000,0.0,,Analista de Dados/Data Analyst,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 6 a 10 anos,de 1 a 2 anos,"Sim, fui aprovado e mudei de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
2322,7tur3p9qzrdxgslpvfo07tur3p9qlnfx,18,17-21,Masculino,Minas Gerais (MG),MG,Sudeste,,0,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Somente Estudante (graduação),,,,,,,,,,,,0
2323,598fa1dqcjt28lh598fthrjzg89oj0p3,23,22-24,Feminino,São Paulo (SP),SP,Sudeste,,0,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,de 501 a 1000,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Júnior,de R$ 6.001/mês a R$ 8.000/mês,Menos de 1 ano,de 2 a 3 anos,"Sim, fui aprovado mas decidi não mudar de emprego","Estou em busca de oportunidades, mas apenas fora do Brasil",0
2324,584utjyzwxwbtxxqf6584utj4ni10a58,34,30-34,Masculino,São Paulo (SP),SP,Sudeste,,0,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Indústria,de 501 a 1000,0.0,,Analista de Negócios/Business Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",0
2325,dzwoyfe9wxvthwdzwca62trsik74rshp,54,50-54,Feminino,Rio de Janeiro (RJ),RJ,Sudeste,,0,Mestrado,Estatística/ Matemática / Matemática Computacional,Empregado (CLT),Seguros ou Previdência,de 51 a 100,0.0,,Analista de Dados/Data Analyst,Sênior,de R$ 6.001/mês a R$ 8.000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fiz entrevistas mas não fui aprovado","Não estou buscando, mas me considero aberto a outras oportunidades",1
2326,56naz9hk2ziwat6f7vrm56naz8p6zwpe,32,30-34,Masculino,Paraíba (PB),PB,Nordeste,,0,Pós-graduação,Outras Engenharias,Servidor Público,Educação,Acima de 3000,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Júnior,de R$ 2.001/mês a R$ 3000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Estou em busca de oportunidades dentro ou fora do Brasil,1
2327,548isz6v3mgq0bnti1o5474w1mdxc772,29,25-29,Masculino,Rio de Janeiro (RJ),RJ,Sudeste,,0,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,Menos de 1 ano,"Sim, fui aprovado e mudei de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
2328,546wujztepi8yj546wu9195034a8nenh,23,22-24,Masculino,São Paulo (SP),SP,Sudeste,,0,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Finanças ou Bancos,Acima de 3000,0.0,,Analista de Dados/Data Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fiz entrevistas mas não fui aprovado",Estou em busca de oportunidades dentro ou fora do Brasil,1
2329,53bcfha0tk6y5esl7tadv153bcfha40o,27,25-29,Masculino,São Paulo (SP),SP,Sudeste,,0,Pós-graduação,Outras Engenharias,Empregado (CLT),Finanças ou Bancos,Acima de 3000,0.0,,Analista de Marketing,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,de 1 a 2 anos,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",1
2330,5252uzsluoqr3x5q415252uz4zils8aa,28,25-29,Masculino,Rio Grande do Sul (RS),RS,Sul,,0,Mestrado,Estatística/ Matemática / Matemática Computacional,Empregado (CLT),Finanças ou Bancos,de 1001 a 3000,0.0,,Cientista de Dados/Data Scientist,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 5 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado mas decidi não mudar de emprego","Estou em busca de oportunidades, mas apenas fora do Brasil",1
2331,51xpbqptaqnm408qks6z51xpbqpz48y9,32,30-34,Masculino,São Paulo (SP),SP,Sudeste,,0,Pós-graduação,Ciências Sociais,Empregado (CLT),Área da Saúde,Acima de 3000,0.0,,Analista de Negócios/Business Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 6 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado mas decidi não mudar de emprego",Estou em busca de oportunidades dentro ou fora do Brasil,0
2332,51eoxic6yl0dcltpd1hw451eoxwqxpms,25,25-29,Masculino,São Paulo (SP),SP,Sudeste,,0,Graduação/Bacharelado,Química / Física,Empregado (CLT),Finanças ou Bancos,Acima de 3000,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",0
